time,temperature,wind_speed,wind_direction,humidity,barometric_pressure,solar_radiation,precipitation
1/21/19 18:59,3.6,2.73,26,43,942,2,0
1/21/19 19:59,2.8,2.88,26,46,943,0,0
1/21/19 20:59,2.3,1.3,31,47,943,0,0
1/21/19 21:59,1.9,1.55,96,50,943,0,0
1/21/19 22:59,1.3,1.15,65,55,943,0,0
1/21/19 23:59,0.9,0.88,59,59,943,0,0
1/22/19 0:59,0.5,0.7,67,61,942,0,0
1/22/19 1:59,0.1,0.55,246,63,942,0,0
1/22/19 2:59,-0.1,0.67,245,62,942,1,0
1/22/19 3:59,-0.1,0.7,205,59,942,0,0
1/22/19 4:59,-1.2,0.48,140,68,941,1,0
1/22/19 5:59,-0.7,0.68,270,69,941,1,0
1/22/19 6:59,-0.3,0.5,267,70,940,1,0
1/22/19 7:59,-0.2,0.78,237,69,940,1,0
1/22/19 8:59,-0.1,0.52,263,70,940,7,0
1/22/19 9:59,-0.9,0.68,144,74,940,46,0
1/22/19 10:59,-0.6,0.63,182,74,940,110,0
1/22/19 11:59,1.7,0.92,207,66,940,233,0
1/22/19 12:59,3.6,2.73,278,59,940,322,0
1/22/19 13:59,4.5,3.82,272,55,939,331,0
1/22/19 14:59,4.6,3.78,301,57,938,238,0
1/22/19 15:59,3.8,4.62,278,66,938,155,0
1/22/19 16:59,3.8,3.15,253,71,937,115,0
1/22/19 17:59,3.3,2.92,267,78,937,28,0
1/22/19 18:59,2.5,2.3,257,86,937,1,0.1
1/22/19 19:59,2.2,1.27,257,88,937,0,0
1/22/19 20:59,2.5,1.8,249,86,937,1,0
1/22/19 21:59,3,1.1,245,79,937,1,0
1/22/19 22:59,2.7,2.12,265,86,937,1,0
1/22/19 23:59,2.9,2.53,272,84,936,0,0
1/23/19 0:59,3.3,2.8,274,73,936,1,0
1/23/19 1:59,3.2,3.47,278,73,936,0,0
1/23/19 2:59,3.3,3.9,274,71,935,0,0
1/23/19 3:59,3.5,4.37,272,70,935,0,0
1/23/19 4:59,3.7,4.77,263,69,935,0,0
1/23/19 5:59,3.8,4.85,262,70,935,1,0.1
1/23/19 6:59,4.1,4.83,266,70,935,1,0
1/23/19 7:59,4.4,4.75,255,69,934,1,0
1/23/19 8:59,5,5.37,254,67,934,32,0
1/23/19 9:59,6.1,4,248,64,934,191,0
1/23/19 10:59,7.4,2.72,247,60,934,322,0
1/23/19 11:59,8.5,5.13,298,55,934,315,0
1/23/19 12:59,9.2,5.77,287,54,934,505,0
1/23/19 13:59,9.2,6.25,298,54,934,463,0
1/23/19 14:59,9.6,5.87,287,53,933,413,0
1/23/19 15:59,9.5,6.03,267,54,933,310,0
1/23/19 16:59,9.1,6.03,278,55,933,137,0
1/23/19 17:59,9.1,4.85,283,55,933,48,0
1/23/19 18:59,9.1,5.42,284,55,933,2,0
1/23/19 19:59,9.1,4.98,292,55,933,0,0
1/23/19 20:59,9.1,4.93,284,54,933,0,0
1/23/19 21:59,8.7,4.5,246,55,933,0,0
1/23/19 22:59,8.5,4.48,278,56,933,0,0
1/23/19 23:59,8.3,3.38,256,57,934,0,0
1/24/19 0:59,8.3,1.15,298,56,934,0,0
1/24/19 1:59,7.3,0.92,185,59,934,0,0
1/24/19 2:59,7.1,0.77,267,60,933,0,0
1/24/19 3:59,7,0.8,65,60,934,0,0
1/24/19 4:59,6.7,0.5,142,62,934,0,0
1/24/19 5:59,7.1,2,284,62,934,0,0
1/24/19 6:59,7.3,2.72,306,63,934,0,0
1/24/19 7:59,6.8,1.43,89,63,934,0,0
1/24/19 8:59,6.7,1.03,106,63,935,22,0
1/24/19 9:59,8.2,1.5,137,58,935,153,0
1/24/19 10:59,9.4,1.72,143,54,935,287,0
1/24/19 11:59,9.9,1.28,142,52,935,274,0
1/24/19 12:59,11,0.93,263,49,936,209,0
1/24/19 13:59,11.2,1.48,345,46,936,139,0
1/24/19 14:59,11.5,1.28,333,46,936,91,0
1/24/19 15:59,11.6,2.27,5,46,936,164,0
1/24/19 16:59,11.2,2.17,12,49,936,158,0
1/24/19 17:59,10.3,2.35,14,55,937,57,0
1/24/19 18:59,8.8,1.83,59,62,937,2,0
1/24/19 19:59,8.1,1.32,32,64,938,0,0
1/24/19 20:59,7.9,1.62,48,65,938,1,0
1/24/19 21:59,7.3,0.65,87,67,938,0,0
1/24/19 22:59,7.3,1.33,48,66,939,0,0
1/24/19 23:59,7.3,1.25,26,65,939,0,0
1/25/19 0:59,7,1.7,37,66,939,0,0
1/25/19 1:59,6.6,1.55,358,68,939,0,0
1/25/19 2:59,5.9,0.95,312,71,939,0,0
1/25/19 3:59,5.8,0.63,262,71,940,0,0
1/25/19 4:59,5.6,0.67,67,72,940,0,0
1/25/19 5:59,5.4,1.48,211,71,940,0,0
1/25/19 6:59,4.9,1.57,31,73,940,0,0
1/25/19 7:59,5.5,1.38,298,67,940,0,0
1/25/19 8:59,6,0.97,311,64,941,15,0
1/25/19 9:59,7.9,1.55,289,56,941,123,0
1/25/19 10:59,9.4,2.4,306,49,941,278,0
1/25/19 11:59,10,3.47,317,46,941,419,0
1/25/19 12:59,10.9,3.52,0,41,942,511,0
1/25/19 13:59,11,4.03,78,41,941,544,0
1/25/19 14:59,11.9,2.67,67,36,941,511,0
1/25/19 15:59,11.9,3.67,36,34,941,427,0
1/25/19 16:59,11.6,2.48,31,33,941,285,0
1/25/19 17:59,10.6,2.23,116,37,941,113,0
1/25/19 18:59,9.1,2.47,48,42,941,2,0
1/25/19 19:59,7.7,2.73,54,47,942,0,0
1/25/19 20:59,6.6,3.42,48,54,942,0,0
1/25/19 21:59,6,3.4,76,57,942,0,0
1/25/19 22:59,5.5,2.75,77,57,943,0,0
1/25/19 23:59,4.7,1.58,43,59,943,0,0
1/26/19 0:59,4.1,1.25,39,63,943,0,0
1/26/19 1:59,3.2,1.78,62,67,943,0,0
1/26/19 2:59,2.3,0.68,90,71,943,0,0
1/26/19 3:59,2.1,0.83,62,72,943,0,0
1/26/19 4:59,2,0.72,59,74,943,0,0
1/26/19 5:59,1.5,0.45,59,75,943,0,0
1/26/19 6:59,1.1,0.47,43,76,942,0,0
1/26/19 7:59,0.4,0.83,54,78,943,0,0
1/26/19 8:59,0.7,0.65,31,76,943,18,0
1/26/19 9:59,2.6,0.75,70,68,943,133,0
1/26/19 10:59,4.3,0.68,78,61,943,284,0
1/26/19 11:59,6.1,0.85,78,56,943,408,0
1/26/19 12:59,7,1.2,203,54,943,489,0
1/26/19 13:59,8.1,1.42,233,49,942,505,0
1/26/19 14:59,9.1,1.53,254,47,942,457,0
1/26/19 15:59,10.7,1.83,237,41,941,431,0
1/26/19 16:59,9.9,2.02,257,44,941,229,0
1/26/19 17:59,9.9,0.97,233,45,940,109,0
1/26/19 18:59,8.7,1.1,203,48,940,2,0
1/26/19 19:59,7.7,1.58,246,52,940,0,0
1/26/19 20:59,6.9,1.27,272,55,940,0,0
1/26/19 21:59,6,0.78,225,58,940,0,0
1/26/19 22:59,5.3,1.17,263,61,940,0,0
1/26/19 23:59,4.6,1.57,274,65,939,0,0
1/27/19 0:59,3.6,1.33,273,69,939,0,0
1/27/19 1:59,3.4,1.85,263,71,939,0,0
1/27/19 2:59,3.2,1.32,278,73,939,0,0
1/27/19 3:59,2.8,0.88,263,76,938,0,0
1/27/19 4:59,2.1,0.63,337,78,938,0,0
1/27/19 5:59,1.1,0.45,175,80,938,0,0
1/27/19 6:59,2.4,0.68,233,70,937,0,0
1/27/19 7:59,4,2,300,63,937,0,0
1/27/19 8:59,5.2,3.13,263,61,937,17,0
1/27/19 9:59,5.9,4.35,265,59,938,148,0
1/27/19 10:59,6.3,3.7,337,55,938,311,0
1/27/19 11:59,5.8,3.48,299,54,939,238,0
1/27/19 12:59,7.7,2.33,299,44,939,521,0
1/27/19 13:59,8.3,3.38,344,32,939,561,0
1/27/19 14:59,8.9,2.57,245,35,939,518,0
1/27/19 15:59,9.2,2.95,280,34,939,429,0
1/27/19 16:59,8.5,3.73,281,34,939,241,0
1/27/19 17:59,7.5,3.83,277,38,939,99,0
1/27/19 18:59,6.3,2.82,286,43,939,2,0
1/27/19 19:59,5.8,2.88,290,47,940,0,0
1/27/19 20:59,5.3,3.53,285,51,940,0,0
1/27/19 21:59,4.9,3.82,263,53,940,0,0
1/27/19 22:59,4.1,3.27,284,55,940,0,0
1/27/19 23:59,3.6,2.67,283,54,940,0,0
1/28/19 0:59,3.5,2.4,307,53,940,0,0
1/28/19 1:59,3.1,1.25,278,54,940,0,0
1/28/19 2:59,2.9,1.35,298,53,940,0,0
1/28/19 3:59,2.6,0.62,263,52,940,0,0
1/28/19 4:59,2.8,1.27,342,49,940,0,0
1/28/19 5:59,2.6,1.25,267,54,940,0,0
1/28/19 6:59,2.5,2.68,262,57,940,0,0
1/28/19 7:59,2,2.47,274,58,940,0,0
1/28/19 8:59,1.9,2.22,255,64,940,21,0
1/28/19 9:59,2.9,2.87,257,62,940,128,0
1/28/19 10:59,4.4,2.6,246,60,940,289,0
1/28/19 11:59,7.1,2.57,262,53,940,399,0
1/28/19 12:59,8.2,3.55,263,48,940,385,0
1/28/19 13:59,9.5,3.95,293,43,939,531,0
1/28/19 14:59,10.2,3.92,259,43,939,519,0
1/28/19 15:59,10.1,5.47,264,42,939,418,0
1/28/19 16:59,10,5.48,295,41,939,311,0
1/28/19 17:59,9.6,4.15,287,42,939,132,0
1/28/19 18:59,8.5,2.48,286,48,939,3,0
1/28/19 19:59,7.6,3.78,281,56,940,0,0
1/28/19 20:59,7.4,3.52,271,54,940,0,0
1/28/19 21:59,6.9,3.18,293,52,940,0,0
1/28/19 22:59,6.2,3.72,298,50,940,0,0
1/28/19 23:59,5.5,3.6,285,53,940,0,0
1/29/19 0:59,4.7,3.13,284,57,940,0,0
1/29/19 1:59,4,3.07,308,61,940,0,0
1/29/19 2:59,3.4,3.03,284,64,940,0,0
1/29/19 3:59,3.1,2.03,300,64,940,0,0
1/29/19 4:59,3.1,1.9,308,62,940,0,0
1/29/19 5:59,3,1.62,268,61,940,0,0
1/29/19 6:59,3.1,3.22,278,61,939,0,0
1/29/19 7:59,2.6,2.32,263,64,939,1,0
1/29/19 8:59,2.6,2.2,267,69,939,11,0
1/29/19 9:59,4.3,2.7,274,66,939,107,0
1/29/19 10:59,4.1,2.63,248,67,939,143,0
1/29/19 11:59,4.8,2.77,252,68,938,211,0
1/29/19 12:59,4.9,3.82,246,70,938,330,0
1/29/19 13:59,6.9,3.45,263,60,937,438,0
1/29/19 14:59,7.6,3.85,262,58,937,283,0
1/29/19 15:59,6.2,3.42,254,70,936,66,0
1/29/19 16:59,6.8,3.67,251,67,936,79,0
1/29/19 17:59,6.8,4.13,255,68,936,48,0
1/29/19 18:59,6.3,3.6,260,73,935,3,0
1/29/19 19:59,6.5,3.95,261,70,936,2,0
1/29/19 20:59,7.4,3.75,274,55,936,0,0
1/29/19 21:59,6.4,4.37,267,51,937,0,0
1/29/19 22:59,5.5,5.02,298,51,937,0,0
1/29/19 23:59,4.8,3.82,298,53,937,0,0
1/30/19 0:59,4.1,2.17,289,55,937,0,0
1/30/19 1:59,3.7,2.33,272,54,937,1,0
1/30/19 2:59,3.5,3.3,285,55,937,1,0
1/30/19 3:59,3.1,2.88,256,59,937,1,0
1/30/19 4:59,2.9,3.87,307,59,937,1,0
1/30/19 5:59,2.5,2.58,292,62,937,0,0
1/30/19 6:59,2.2,3.53,253,62,937,1,0
1/30/19 7:59,1.9,2.88,263,62,937,0,0
1/30/19 8:59,2,2.22,277,60,937,21,0
1/30/19 9:59,3.4,2.22,237,54,937,139,0
1/30/19 10:59,4.2,2.77,261,50,937,312,0
1/30/19 11:59,4.8,3.23,292,45,937,411,0
1/30/19 12:59,5.2,4.02,261,43,937,515,0
1/30/19 13:59,6,3.52,257,39,936,513,0
1/30/19 14:59,7.5,3.4,263,32,936,523,0
1/30/19 15:59,6.2,3.68,247,40,935,202,0
1/30/19 16:59,5.8,3.67,254,41,935,111,0
1/30/19 17:59,5.5,3.75,256,47,935,45,0
1/30/19 18:59,4.2,4,253,63,935,3,0
1/30/19 19:59,3.1,3.9,263,83,935,1,0
1/30/19 20:59,2.8,3.22,249,93,934,1,1
1/30/19 21:59,2.9,3.37,237,97,933,2,0.9
1/30/19 22:59,2.9,2.75,253,98,933,2,1.2
1/30/19 23:59,3.1,2.98,257,99,933,2,0.6
1/31/19 0:59,3.4,3.37,244,100,932,2,0.4
1/31/19 1:59,3.8,3.53,234,100,932,2,0.1
1/31/19 2:59,4.2,3.82,245,100,931,2,0.1
1/31/19 3:59,4.8,4.03,248,100,931,2,0
1/31/19 4:59,5.3,3.75,257,98,931,2,0
1/31/19 5:59,6,3.75,256,97,931,3,0
1/31/19 6:59,6.2,4.15,254,97,931,2,0
1/31/19 7:59,6.3,3.4,250,95,930,2,0
1/31/19 8:59,6.3,3.65,254,93,931,9,0
1/31/19 9:59,6.2,3.92,248,90,931,30,0
1/31/19 10:59,6.4,4.65,258,91,931,90,0
1/31/19 11:59,7,6.05,245,87,931,321,0
1/31/19 12:59,8,6.15,262,80,931,337,0
1/31/19 13:59,8.1,6.13,261,82,931,256,0
1/31/19 14:59,8.4,6.73,253,81,930,322,0
1/31/19 15:59,8.3,6.85,263,83,930,219,0
1/31/19 16:59,8.2,6.82,254,84,930,93,0
1/31/19 17:59,8.2,5.93,246,83,929,39,0
1/31/19 18:59,7.9,5.4,263,82,929,4,0
1/31/19 19:59,7.6,5.27,237,86,929,2,0
1/31/19 20:59,7.3,5.28,241,85,929,2,0
1/31/19 21:59,6.7,4.8,246,88,928,2,0
1/31/19 22:59,5.9,2.97,248,98,928,2,1.1
1/31/19 23:59,5.8,2.97,206,99,927,2,0.4
2/1/19 0:59,5.7,2.87,225,100,926,2,0.8
2/1/19 1:59,5.8,3.1,225,100,926,2,0.8
2/1/19 2:59,6.3,4.6,246,97,925,2,0.9
2/1/19 3:59,5.5,3.5,254,96,925,2,5.5
2/1/19 4:59,4.5,2.42,254,94,924,1,0.2
2/1/19 5:59,3.9,3.3,266,90,924,1,0
2/1/19 6:59,3.5,3.47,241,92,924,2,0
2/1/19 7:59,2.9,3.22,258,92,924,2,0
2/1/19 8:59,2.8,3.02,267,90,924,13,0
2/1/19 9:59,3.2,3.58,257,87,925,120,0
2/1/19 10:59,3.4,4.43,254,85,925,181,0
2/1/19 11:59,4.2,4.58,262,75,925,335,0
2/1/19 12:59,4.6,5.9,246,70,925,438,0
2/1/19 13:59,4.8,6.53,233,68,924,381,0
2/1/19 14:59,4.9,6.03,251,70,924,284,0
2/1/19 15:59,4.2,6.23,246,75,923,133,0.6
2/1/19 16:59,2.6,5.28,257,85,923,93,0
2/1/19 17:59,1.9,4.6,257,89,923,55,0.5
2/1/19 18:59,1.2,3.9,263,82,924,8,0
2/1/19 19:59,1.1,2.77,267,85,925,0,0
2/1/19 20:59,1.7,4.7,256,72,925,0,0
2/1/19 21:59,1.8,5.38,249,69,925,0,0
2/1/19 22:59,2,6.22,257,65,926,0,0
2/1/19 23:59,1.9,4.02,254,63,926,0,0
2/2/19 0:59,2,3.03,265,60,927,0,0
2/2/19 1:59,1.9,3.15,292,59,928,1,0
2/2/19 2:59,2,2.13,254,58,929,1,0
2/2/19 3:59,2.1,2.57,254,56,929,1,0
2/2/19 4:59,1.7,4.47,292,58,929,0,0
2/2/19 5:59,1.3,5.33,256,59,930,0,0
2/2/19 6:59,0.9,4.75,277,59,930,0,0
2/2/19 7:59,0.5,3.7,284,58,931,0,0
2/2/19 8:59,0.5,3.85,278,56,932,30,0
2/2/19 9:59,0.9,2.45,278,54,933,79,0
2/2/19 10:59,2.9,2.82,291,47,934,298,0
2/2/19 11:59,3.1,3.42,278,46,935,411,0
2/2/19 12:59,4,4.18,316,44,935,572,0
2/2/19 13:59,4.6,4.67,307,41,936,624,0
2/2/19 14:59,4.7,4.27,306,39,936,483,0
2/2/19 15:59,4.3,3.75,337,39,937,299,0
2/2/19 16:59,2.3,2.9,20,55,938,102,0
2/2/19 17:59,1.9,2.7,344,52,938,106,0
2/2/19 18:59,1.5,1.47,323,52,939,8,0
2/2/19 19:59,1.1,1.77,307,54,939,0,0
2/2/19 20:59,0.7,1.78,319,58,940,0,0
2/2/19 21:59,0.2,0.68,254,58,940,0,0
2/2/19 22:59,0.2,0.55,261,56,941,1,0
2/2/19 23:59,0.7,1.18,259,54,941,1,0
2/3/19 0:59,0.7,1.38,312,53,941,0,0
2/3/19 1:59,0.7,1.4,359,49,942,0,0
2/3/19 2:59,0.6,1.95,34,49,942,0,0
2/3/19 3:59,0.5,4.33,14,45,942,0,0
2/3/19 4:59,0.2,1.47,352,47,943,0,0
2/3/19 5:59,-0.5,1.8,107,55,943,0,0
2/3/19 6:59,-0.7,0.33,335,57,943,0,0
2/3/19 7:59,-1.3,0.35,213,61,944,0,0
2/3/19 8:59,-1,0.57,253,61,944,24,0
2/3/19 9:59,1.4,0.48,287,53,945,150,0
2/3/19 10:59,2.5,1.18,96,45,945,319,0
2/3/19 11:59,3.2,1.13,205,38,945,464,0
2/3/19 12:59,4.1,1.58,48,35,946,560,0
2/3/19 13:59,4.9,2.1,32,34,946,594,0
2/3/19 14:59,4.7,3.15,358,36,945,587,0
2/3/19 15:59,5,3.35,28,35,945,509,0
2/3/19 16:59,4.4,3.97,36,36,946,339,0
2/3/19 17:59,4.1,2.33,39,39,945,150,0
2/3/19 18:59,3,1.82,13,43,946,10,0
2/3/19 19:59,2.3,1.82,48,46,946,0,0
2/3/19 20:59,1.2,1.32,67,51,947,0,0
2/3/19 21:59,0.7,1.5,31,53,947,0,0
2/3/19 22:59,0.2,1.17,53,55,947,0,0
2/3/19 23:59,-0.1,0.5,47,57,947,0,0
2/4/19 0:59,-0.6,0.42,257,60,948,0,0
2/4/19 1:59,-0.6,0.45,11,61,948,0,0
2/4/19 2:59,-1.5,0.5,274,67,948,0,0
2/4/19 3:59,-2,0.55,160,70,948,0,0
2/4/19 4:59,-2.5,0.58,127,71,947,0,0
2/4/19 5:59,-2.2,0.4,19,70,948,0,0
2/4/19 6:59,-2.7,0.68,125,72,947,0,0
2/4/19 7:59,-2.6,0.2,257,72,948,0,0
2/4/19 8:59,-2.3,0.73,75,71,948,29,0
2/4/19 9:59,-1,1.02,59,65,948,171,0
2/4/19 10:59,0.6,0.87,78,58,948,319,0
2/4/19 11:59,2.8,0.57,88,50,948,436,0
2/4/19 12:59,4.4,0.83,219,45,948,547,0
2/4/19 13:59,6.5,0.65,298,39,947,472,0
2/4/19 14:59,7.1,0.83,160,38,947,498,0
2/4/19 15:59,8.9,0.78,190,31,947,421,0
2/4/19 16:59,8.5,1.18,186,32,947,304,0
2/4/19 17:59,7.6,0.95,185,37,947,111,0
2/4/19 18:59,6.8,1.35,254,42,947,7,0
2/4/19 19:59,5.9,0.88,254,48,947,0,0
2/4/19 20:59,4.9,0.6,151,51,947,0,0
2/4/19 21:59,4.8,0.5,196,51,948,0,0
2/4/19 22:59,4.3,0.5,246,54,948,0,0
2/4/19 23:59,3.6,0.15,312,57,948,0,0
2/5/19 0:59,3.3,0.17,225,59,948,1,0
2/5/19 1:59,1.7,1.02,83,63,948,0,0
2/5/19 2:59,1.4,0.68,73,63,948,0,0
2/5/19 3:59,1.1,0.23,73,65,948,0,0
2/5/19 4:59,1.5,0.33,31,63,948,0,0
2/5/19 5:59,0.2,1.9,73,69,948,0,0
2/5/19 6:59,-0.4,1.22,73,71,948,0,0
2/5/19 7:59,0.1,0.85,43,66,948,0,0
2/5/19 8:59,1.3,0.57,353,61,948,27,0
2/5/19 9:59,3.3,0.83,48,55,949,152,0
2/5/19 10:59,4.3,1.28,81,53,949,315,0
2/5/19 11:59,8.6,0.35,284,42,949,445,0
2/5/19 12:59,9.4,0.8,233,41,949,536,0
2/5/19 13:59,10.5,1.08,267,38,948,567,0
2/5/19 14:59,11.4,1.38,237,38,948,534,0
2/5/19 15:59,12.5,1.28,284,37,947,445,0
2/5/19 16:59,12.6,1.58,249,38,947,315,0
2/5/19 17:59,11.5,2.03,265,42,947,143,0
2/5/19 18:59,10.1,1.48,253,46,947,10,0
2/5/19 19:59,9.2,0.92,254,50,947,0,0
2/5/19 20:59,8.6,1.13,289,53,947,0,0
2/5/19 21:59,8,0.83,344,54,947,0,0
2/5/19 22:59,7.4,1,307,56,947,0,0
2/5/19 23:59,6.4,1,65,62,947,0,0
2/6/19 0:59,5.5,0.93,83,65,947,0,0
2/6/19 1:59,4.2,0.67,78,71,947,0,0
2/6/19 2:59,3.5,1.08,53,74,947,0,0
2/6/19 3:59,3.1,0.92,87,76,947,0,0
2/6/19 4:59,2.6,1.27,48,78,947,0,0
2/6/19 5:59,2.1,1.15,15,79,946,0,0
2/6/19 6:59,1.8,1.12,36,78,946,0,0
2/6/19 7:59,1.5,0.45,62,79,946,0,0
2/6/19 8:59,2.1,0.63,59,76,947,29,0
2/6/19 9:59,4,0.9,59,69,947,159,0
2/6/19 10:59,5.6,1.18,90,64,947,319,0
2/6/19 11:59,7.1,1.17,90,60,947,460,0
2/6/19 12:59,9.7,0.68,92,52,946,548,0
2/6/19 13:59,10.2,1.38,142,50,946,581,0
2/6/19 14:59,11.5,1.75,223,46,945,546,0
2/6/19 15:59,12.4,2.23,233,43,945,455,0
2/6/19 16:59,12.3,2.47,249,44,944,314,0
2/6/19 17:59,11.7,2.28,245,45,944,124,0
2/6/19 18:59,10.6,1.77,251,48,944,8,0
2/6/19 19:59,9.8,1.42,248,52,944,0,0
2/6/19 20:59,9.1,1,252,55,944,0,0
2/6/19 21:59,8.4,0.97,225,58,944,0,0
2/6/19 22:59,7.3,0.52,256,62,944,0,0
2/6/19 23:59,6,0.67,262,66,944,0,0
2/7/19 0:59,5.1,0.43,269,69,944,0,0
2/7/19 1:59,4.3,0.23,186,72,944,0,0
2/7/19 2:59,3.8,0.35,106,74,944,0,0
2/7/19 3:59,3.2,0.48,89,77,944,1,0
2/7/19 4:59,2.8,0.33,53,80,944,0,0
2/7/19 5:59,2.2,0.52,106,82,944,0,0
2/7/19 6:59,1.8,0.38,24,83,944,0,0
2/7/19 7:59,1.2,0.65,54,84,944,0,0
2/7/19 8:59,1.4,0.88,78,83,944,28,0
2/7/19 9:59,3.9,0.63,90,72,945,168,0
2/7/19 10:59,5.7,0.92,83,66,945,309,0
2/7/19 11:59,7.2,0.68,148,62,945,423,0
2/7/19 12:59,9,0.98,89,56,945,549,0
2/7/19 13:59,10.5,1.08,78,44,944,584,0
2/7/19 14:59,11.6,1.02,132,41,944,538,0
2/7/19 15:59,12.5,0.88,237,40,944,440,0
2/7/19 16:59,12.8,0.9,206,36,943,314,0
2/7/19 17:59,11.8,1.03,188,39,943,149,0
2/7/19 18:59,10.8,1.18,177,42,944,15,0
2/7/19 19:59,9.8,0.93,261,48,944,0,0
2/7/19 20:59,8.9,1.07,272,52,944,0,0
2/7/19 21:59,8.3,0.77,249,55,944,0,0
2/7/19 22:59,7.5,0.35,307,58,944,0,0
2/7/19 23:59,5.9,0.83,36,61,944,0,0
2/8/19 0:59,4.5,0.57,83,64,944,0,0
2/8/19 1:59,3.7,0.83,67,67,945,0,0
2/8/19 2:59,3,0.75,28,68,944,0,0
2/8/19 3:59,2.3,0.78,41,71,944,0,0
2/8/19 4:59,1.8,0.72,34,71,944,0,0
2/8/19 5:59,0.9,0.65,47,76,944,0,0
2/8/19 6:59,1,0.78,17,76,944,0,0
2/8/19 7:59,0.5,0.63,68,79,944,0,0
2/8/19 8:59,1.2,0.52,83,76,944,30,0
2/8/19 9:59,3.7,0.57,106,66,944,165,0
2/8/19 10:59,5.8,0.7,140,60,944,327,0
2/8/19 11:59,5.7,1.27,140,62,944,471,0
2/8/19 12:59,8,0.92,199,57,944,561,0
2/8/19 13:59,9.2,1.4,203,55,944,593,0
2/8/19 14:59,10.5,1.7,220,51,943,560,0
2/8/19 15:59,11.4,2.78,249,43,943,480,0
2/8/19 16:59,11.6,2.63,249,39,943,343,0
2/8/19 17:59,11.1,3.3,248,34,942,172,0
2/8/19 18:59,9.9,2.98,254,37,942,17,0
2/8/19 19:59,8.8,2.33,257,42,943,0,0
2/8/19 20:59,7.8,1.92,251,48,943,0,0
2/8/19 21:59,6.9,2.05,257,53,943,0,0
2/8/19 22:59,6,1.22,250,61,943,0,0
2/8/19 23:59,6,1.13,262,60,944,0,0
2/9/19 0:59,5.3,0.87,272,64,944,0,0
2/9/19 1:59,4.7,0.5,274,67,944,0,0
2/9/19 2:59,3.8,0.35,108,69,944,0,0
2/9/19 3:59,2.4,0.63,146,75,944,0,0
2/9/19 4:59,1.5,1.02,127,83,944,0,0
2/9/19 5:59,0.8,0.67,154,92,944,0,0
2/9/19 6:59,0.7,0.63,133,92,944,1,0
2/9/19 7:59,0.3,0.85,89,87,944,2,0
2/9/19 8:59,-0.3,1.45,96,99,944,22,0
2/9/19 9:59,-0.1,1.42,90,98,944,125,0
2/9/19 10:59,0,1.07,106,95,945,174,0
2/9/19 11:59,0.7,1.28,100,96,945,260,0
2/9/19 12:59,3.3,0.75,152,85,945,484,0
2/9/19 13:59,5.4,1.15,154,74,944,606,0
2/9/19 14:59,7.2,1.27,132,65,944,567,0
2/9/19 15:59,8.8,1.57,207,57,943,472,0
2/9/19 16:59,9,1.62,229,55,943,265,0
2/9/19 17:59,8.4,2.05,234,55,943,92,0
2/9/19 18:59,7.8,1.25,237,60,943,10,0
2/9/19 19:59,7.1,1.8,253,65,943,0,0
2/9/19 20:59,6.4,1.23,247,68,943,0,0
2/9/19 21:59,5.7,1.65,263,74,943,0,0
2/9/19 22:59,5.2,1.82,262,75,943,0,0
2/9/19 23:59,4.4,1.37,251,80,943,0,0
2/10/19 0:59,3.7,1.03,233,84,943,1,0
2/10/19 1:59,3.4,1.45,240,86,943,1,0
2/10/19 2:59,2.9,1,246,88,943,0,0
2/10/19 3:59,2,0.67,186,93,943,0,0
2/10/19 4:59,2,0.87,151,94,943,0,0
2/10/19 5:59,2.3,1,248,92,943,0,0
2/10/19 6:59,2.4,1.05,267,92,943,0,0
2/10/19 7:59,2.5,1.85,245,93,943,0,0
2/10/19 8:59,2.9,2.22,245,93,943,39,0
2/10/19 9:59,3.7,2.53,241,89,944,182,0
2/10/19 10:59,5,4.07,259,83,944,281,0
2/10/19 11:59,5.7,3.83,271,81,944,330,0
2/10/19 12:59,5.9,4.78,254,82,944,375,0
2/10/19 13:59,6.8,4.83,262,78,944,559,0
2/10/19 14:59,7.8,3.53,253,74,943,353,0
2/10/19 15:59,7.5,3.65,246,77,943,154,0
2/10/19 16:59,7.5,4.05,254,79,943,104,0
2/10/19 17:59,7.7,4.07,254,80,943,70,0
2/10/19 18:59,7.3,3.48,257,83,944,9,0
2/10/19 19:59,6.8,3.83,261,86,944,2,0
2/10/19 20:59,6.6,2.92,275,89,944,2,0
2/10/19 21:59,6.7,2.43,284,90,944,2,0
2/10/19 22:59,6.6,2.45,263,92,944,2,0
2/10/19 23:59,6.5,1.73,276,92,944,1,0
2/11/19 0:59,6.6,1.97,269,90,945,2,0
2/11/19 1:59,7,2.57,257,77,945,1,0
2/11/19 2:59,6.8,1.88,284,66,945,0,0
2/11/19 3:59,6,2.12,278,59,945,0,0
2/11/19 4:59,5.3,1.3,295,59,945,0,0
2/11/19 5:59,4.6,0.67,306,63,945,0,0
2/11/19 6:59,3.7,1.47,89,79,946,0,0
2/11/19 7:59,3.2,2.08,77,79,946,0,0
2/11/19 8:59,3,3.05,54,72,947,38,0
2/11/19 9:59,3.7,4.22,72,69,947,181,0
2/11/19 10:59,4.5,4.02,82,66,948,355,0
2/11/19 11:59,6.1,3.53,77,57,948,494,0
2/11/19 12:59,8,2.83,32,44,948,592,0
2/11/19 13:59,8.8,2.83,32,37,947,626,0
